root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
4,Insider trading report,2024-01-08,2024-01-04,"['Turner John Stephen Morris', 'Arcadium Lithium plc']",ALTM,"['0002006343', '0001977303']","['2006343', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24520184,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/2006343/000095010324000421/0000950103-24-000421-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000421/0000950103-24-000421-index.html']","['https://www.sec.gov/Archives/edgar/data/2006343/000095010324000421/dp204974_4-turner.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000421/dp204974_4-turner.xml']"
4,Insider trading report,2024-02-01,2024-01-30,"['Graves Paul W', 'Arcadium Lithium plc']",ALTM,"['0001559551', '0001977303']","['1559551', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24586130,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1559551/000095010324001584/0000950103-24-001584-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324001584/0000950103-24-001584-index.html']","['https://www.sec.gov/Archives/edgar/data/1559551/000095010324001584/dp206167_4-graves.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324001584/dp206167_4-graves.xml']"
NPORT-P,,2024-03-27,2024-01-31,iSHARES TRUST,,0001100663,1100663,"San Francisco, California",Delaware,811-09729,24788497,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09729&action=getcompany,https://www.sec.gov/Archives/edgar/data/1100663/000175272424070897/0001752724-24-070897-index.html,https://www.sec.gov/Archives/edgar/data/1100663/000175272424070897/NPORT_2QVR_40037498_0124.htm
4,Insider trading report,2024-01-08,2024-01-04,"['Coleman Peter John', 'Arcadium Lithium plc']",ALTM,"['0001873397', '0001977303']","['1873397', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24520374,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1873397/000095010324000428/0000950103-24-000428-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000428/0000950103-24-000428-index.html']","['https://www.sec.gov/Archives/edgar/data/1873397/000095010324000428/dp204976_4-coleman.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000428/dp204976_4-coleman.xml']"
4,Insider trading report,2024-01-08,2024-01-04,"['Vinci Gerald F', 'CHART INDUSTRIES INC']","GTLS, GTLS-PB","['0001715319', '0000892553']","['1715319', '892553']","['', 'Ball Ground, Georgia']","[None, 'Delaware']",001-11442,24520744,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11442&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1715319/000089255324000036/0000892553-24-000036-index.html', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000036/0000892553-24-000036-index.html']","['https://www.sec.gov/Archives/edgar/data/1715319/000089255324000036/wk-form4_1704750230.xml', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000036/wk-form4_1704750230.xml']"
NPORT-P,,2024-01-26,2023-11-30,AMERICAN CENTURY WORLD MUTUAL FUNDS INC,,0000872825,872825,"Kansas City, Missouri",Maryland,811-06247,24563745,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-06247&action=getcompany,https://www.sec.gov/Archives/edgar/data/872825/000114554924003328/0001145549-24-003328-index.html,https://www.sec.gov/Archives/edgar/data/872825/000114554924003328/primary_doc.xml
4,Insider trading report,2024-01-08,2024-01-04,"['BARRY MICHAEL F', 'Arcadium Lithium plc']",ALTM,"['0001238141', '0001977303']","['1238141', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24520275,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1238141/000095010324000425/0000950103-24-000425-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000425/0000950103-24-000425-index.html']","['https://www.sec.gov/Archives/edgar/data/1238141/000095010324000425/dp204968_4-barry.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000425/dp204968_4-barry.xml']"
4,Insider trading report,2024-01-05,2024-01-03,"['Rouse Paul D', 'Thryv Holdings, Inc.']",THRY,"['0001623902', '0001556739']","['1623902', '1556739']","['', 'D/fw Airport, Texas']","[None, 'Delaware']",001-35895,24517716,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35895&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1623902/000162828024000709/0001628280-24-000709-index.html', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024000709/0001628280-24-000709-index.html']","['https://www.sec.gov/Archives/edgar/data/1623902/000162828024000709/wk-form4_1704495120.xml', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024000709/wk-form4_1704495120.xml']"
NPORT-P,,2024-03-27,2024-01-31,iSHARES TRUST,,0001100663,1100663,"San Francisco, California",Delaware,811-09729,24788601,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09729&action=getcompany,https://www.sec.gov/Archives/edgar/data/1100663/000175272424071002/0001752724-24-071002-index.html,https://www.sec.gov/Archives/edgar/data/1100663/000175272424071002/primary_doc.xml
NPORT-P,,2024-03-29,2024-01-31,John Hancock Exchange-Traded Fund Trust,,0001478482,1478482,"Boston, Massachusetts",Massachusetts,811-22733,24803068,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22733&action=getcompany,https://www.sec.gov/Archives/edgar/data/1478482/000114554924020301/0001145549-24-020301-index.html,https://www.sec.gov/Archives/edgar/data/1478482/000114554924020301/primary_doc.xml
4,Insider trading report,2024-02-15,2024-02-13,"['Brinkman Joseph Robert', 'CHART INDUSTRIES INC']","GTLS, GTLS-PB","['0001887694', '0000892553']","['1887694', '892553']","['', 'Ball Ground, Georgia']","[None, 'Delaware']",001-11442,24644238,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11442&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1887694/000089255324000048/0000892553-24-000048-index.html', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000048/0000892553-24-000048-index.html']","['https://www.sec.gov/Archives/edgar/data/1887694/000089255324000048/wk-form4_1708032508.xml', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000048/wk-form4_1708032508.xml']"
4,Insider trading report,2024-03-11,2024-03-07,"['MERKT STEVEN T', 'Arcadium Lithium plc']","ALTM, ARLTF","['0001556057', '0001977303']","['1556057', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24739070,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1556057/000095010324003656/0000950103-24-003656-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324003656/0000950103-24-003656-index.html']","['https://www.sec.gov/Archives/edgar/data/1556057/000095010324003656/dp208205_4-merkt.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324003656/dp208205_4-merkt.xml']"
4,Insider trading report,2024-01-05,2024-01-03,"['Freeman Grant', 'Thryv Holdings, Inc.']",THRY,"['0001991647', '0001556739']","['1991647', '1556739']","['', 'D/fw Airport, Texas']","[None, 'Delaware']",001-35895,24517849,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35895&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1991647/000162828024000723/0001628280-24-000723-index.html', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024000723/0001628280-24-000723-index.html']","['https://www.sec.gov/Archives/edgar/data/1991647/000162828024000723/wk-form4_1704497615.xml', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024000723/wk-form4_1704497615.xml']"
3,Initial insider holdings report,2024-01-04,2024-01-04,"['Coleman Peter John', 'Arcadium Lithium plc']",ALTM,"['0001873397', '0001977303']","['1873397', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24512797,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1873397/000095010324000305/0000950103-24-000305-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000305/0000950103-24-000305-index.html']","['https://www.sec.gov/Archives/edgar/data/1873397/000095010324000305/dp204728_3-coleman.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000305/dp204728_3-coleman.xml']"
3,Initial insider holdings report,2024-01-04,2024-01-04,"['Turner John Stephen Morris', 'Arcadium Lithium plc']",ALTM,"['0002006343', '0001977303']","['2006343', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24512809,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/2006343/000095010324000306/0000950103-24-000306-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000306/0000950103-24-000306-index.html']","['https://www.sec.gov/Archives/edgar/data/2006343/000095010324000306/dp204724_3-turner.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000306/dp204724_3-turner.xml']"
4,Insider trading report,2024-01-04,2024-01-02,"['Sagehorn David M.', 'CHART INDUSTRIES INC']","GTLS, GTLS-PB","['0001414005', '0000892553']","['1414005', '892553']","['', 'Ball Ground, Georgia']","[None, 'Delaware']",001-11442,24512032,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11442&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1414005/000089255324000004/0000892553-24-000004-index.html', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000004/0000892553-24-000004-index.html']","['https://www.sec.gov/Archives/edgar/data/1414005/000089255324000004/wk-form4_1704402821.xml', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000004/wk-form4_1704402821.xml']"
4,Insider trading report,2024-01-09,2024-01-05,"['Wholey John F', 'Thryv Holdings, Inc.']",THRY,"['0001630070', '0001556739']","['163007', '1556739']","['', 'D/fw Airport, Texas']","[None, 'Delaware']",001-35895,24524381,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35895&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/163007/000162828024000980/0001628280-24-000980-index.html', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024000980/0001628280-24-000980-index.html']","['https://www.sec.gov/Archives/edgar/data/163007/000162828024000980/wk-form4_1704841516.xml', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024000980/wk-form4_1704841516.xml']"
5,Annual insider trading report,2024-02-14,2023-12-31,"['King Scott A', 'GORMAN RUPP CO']",GRC,"['0001703109', '0000042682']","['1703109', '42682']","['', 'Mansfield, Ohio']","[None, 'Ohio']",001-06747,24633909,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-06747&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1703109/000095017024015014/0000950170-24-015014-index.html', 'https://www.sec.gov/Archives/edgar/data/42682/000095017024015014/0000950170-24-015014-index.html']","['https://www.sec.gov/Archives/edgar/data/1703109/000095017024015014/ownership.xml', 'https://www.sec.gov/Archives/edgar/data/42682/000095017024015014/ownership.xml']"
13F-HR,Institutional investment manager holdings report,2024-02-12,2023-06-30,"WealthSpring Partners, LLC",,0001961292,1961292,"Long Beach, California",California,028-22855,24620486,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=028-22855&action=getcompany,https://www.sec.gov/Archives/edgar/data/1961292/000108514624001104/0001085146-24-001104-index.html,https://www.sec.gov/Archives/edgar/data/1961292/000108514624001104/primary_doc.xml
4,Insider trading report,2024-02-15,2024-02-13,"['Evanko Jillian C.', 'CHART INDUSTRIES INC']","GTLS, GTLS-PB","['0001699043', '0000892553']","['1699043', '892553']","['', 'Ball Ground, Georgia']","[None, 'Delaware']",001-11442,24644347,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11442&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1699043/000089255324000054/0000892553-24-000054-index.html', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000054/0000892553-24-000054-index.html']","['https://www.sec.gov/Archives/edgar/data/1699043/000089255324000054/wk-form4_1708032930.xml', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000054/wk-form4_1708032930.xml']"
4,Insider trading report,2024-02-26,2024-02-22,"['Ponessa Sara', 'Arcadium Lithium plc']",ALTM,"['0001752727', '0001977303']","['1752727', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24677272,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1752727/000095010324002751/0000950103-24-002751-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324002751/0000950103-24-002751-index.html']","['https://www.sec.gov/Archives/edgar/data/1752727/000095010324002751/dp207335_4-ponessa.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324002751/dp207335_4-ponessa.xml']"
4,Insider trading report,2024-03-12,2024-03-08,"['BIAGINI KOMAS JULIANNE M', 'HERITAGE COMMERCE CORP']",HTBK,"['0001233066', '0001053352']","['1233066', '1053352']","['', 'San Jose, California']","[None, 'California']",000-23877,24741327,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-23877&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1233066/000112760224009617/0001127602-24-009617-index.html', 'https://www.sec.gov/Archives/edgar/data/1053352/000112760224009617/0001127602-24-009617-index.html']","['https://www.sec.gov/Archives/edgar/data/1233066/000112760224009617/form4.xml', 'https://www.sec.gov/Archives/edgar/data/1053352/000112760224009617/form4.xml']"
4,Insider trading report,2024-01-04,2024-01-02,"['Stiles Spencer S', 'CHART INDUSTRIES INC']","GTLS, GTLS-PB","['0001886430', '0000892553']","['188643', '892553']","['', 'Ball Ground, Georgia']","[None, 'Delaware']",001-11442,24512296,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11442&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/188643/000089255324000012/0000892553-24-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000012/0000892553-24-000012-index.html']","['https://www.sec.gov/Archives/edgar/data/188643/000089255324000012/wk-form4_1704403587.xml', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000012/wk-form4_1704403587.xml']"
4,Insider trading report,2024-03-11,2024-03-07,"['BARRY MICHAEL F', 'Arcadium Lithium plc']","ALTM, ARLTF","['0001238141', '0001977303']","['1238141', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24739082,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1238141/000095010324003657/0000950103-24-003657-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324003657/0000950103-24-003657-index.html']","['https://www.sec.gov/Archives/edgar/data/1238141/000095010324003657/dp208208_4-barry.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324003657/dp208208_4-barry.xml']"
5,Annual insider trading report,2024-02-14,2023-12-31,"['LAKE CHRISTOPHER H', 'GORMAN RUPP CO']",GRC,"['0001236335', '0000042682']","['1236335', '42682']","['', 'Mansfield, Ohio']","[None, 'Ohio']",001-06747,24633560,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-06747&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1236335/000095017024014984/0000950170-24-014984-index.html', 'https://www.sec.gov/Archives/edgar/data/42682/000095017024014984/0000950170-24-014984-index.html']","['https://www.sec.gov/Archives/edgar/data/1236335/000095017024014984/ownership.xml', 'https://www.sec.gov/Archives/edgar/data/42682/000095017024014984/ownership.xml']"
4,Insider trading report,2024-02-16,2024-02-14,"['Elmaliah Oren', 'My Size, Inc.']",MYSZ,"['0001713701', '0001211805']","['1713701', '1211805']","['', 'Airport City, Israel']","[None, 'Delaware']",001-37370,24648662,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37370&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1713701/000149315224007017/0001493152-24-007017-index.html', 'https://www.sec.gov/Archives/edgar/data/1211805/000149315224007017/0001493152-24-007017-index.html']","['https://www.sec.gov/Archives/edgar/data/1713701/000149315224007017/ownership.xml', 'https://www.sec.gov/Archives/edgar/data/1211805/000149315224007017/ownership.xml']"
144,Sale of securities,2024-01-30,,"['HERITAGE COMMERCE CORP', 'Conner Jack W']",HTBK,"['0001053352', '0001305150']","['1053352', '130515']","['San Jose, California', '']","['California', None]",000-23877,24577599,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-23877&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1053352/000194984624000025/0001949846-24-000025-index.html', 'https://www.sec.gov/Archives/edgar/data/130515/000194984624000025/0001949846-24-000025-index.html']","['https://www.sec.gov/Archives/edgar/data/1053352/000194984624000025/primary_doc.xml', 'https://www.sec.gov/Archives/edgar/data/130515/000194984624000025/primary_doc.xml']"
3,Initial insider holdings report,2024-01-30,2023-12-01,"['Liotta Matthew', 'Volato Group, Inc.']","SOAR, SOAR-WT","['0002003587', '0001853070']","['2003587', '185307']","['', 'Chamblee, Georgia']","[None, 'Delaware']",001-41104,24579917,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41104&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/2003587/000114036124004628/0001140361-24-004628-index.html', 'https://www.sec.gov/Archives/edgar/data/185307/000114036124004628/0001140361-24-004628-index.html']","['https://www.sec.gov/Archives/edgar/data/2003587/000114036124004628/form3.xml', 'https://www.sec.gov/Archives/edgar/data/185307/000114036124004628/form3.xml']"
4,Insider trading report,2024-02-29,2024-02-27,"['Marcet Pablo', 'Arcadium Lithium plc']",ALTM,"['0001801877', '0001977303']","['1801877', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24706153,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1801877/000095010324003193/0000950103-24-003193-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324003193/0000950103-24-003193-index.html']","['https://www.sec.gov/Archives/edgar/data/1801877/000095010324003193/dp207753_4-marcet.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324003193/dp207753_4-marcet.xml']"
NPORT-P,,2024-03-28,2024-01-31,"T. Rowe Price QM U.S. Bond Index Fund, Inc.",,0001120924,1120924,"Baltimore, Maryland",Maryland,811-10093,24796710,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-10093&action=getcompany,https://www.sec.gov/Archives/edgar/data/1120924/000112092424000011/0001120924-24-000011-index.html,https://www.sec.gov/Archives/edgar/data/1120924/000112092424000011/70J1TRP013124.htm
144,Sale of securities,2024-02-27,,"['DELTA AIR LINES, INC.', 'Smith Joanne D']",DAL,"['0000027904', '0001620414']","['27904', '1620414']","['Atlanta, Georgia', '']","['Delaware', None]",001-05424,24684606,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-05424&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/27904/000195917324001437/0001959173-24-001437-index.html', 'https://www.sec.gov/Archives/edgar/data/1620414/000195917324001437/0001959173-24-001437-index.html']","['https://www.sec.gov/Archives/edgar/data/27904/000195917324001437/primary_doc.xml', 'https://www.sec.gov/Archives/edgar/data/1620414/000195917324001437/primary_doc.xml']"
5,Annual insider trading report,2024-02-14,2023-12-31,"['HARLAN M ANN', 'GORMAN RUPP CO']",GRC,"['0001251539', '0000042682']","['1251539', '42682']","['', 'Mansfield, Ohio']","[None, 'Ohio']",001-06747,24633531,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-06747&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1251539/000095017024014980/0000950170-24-014980-index.html', 'https://www.sec.gov/Archives/edgar/data/42682/000095017024014980/0000950170-24-014980-index.html']","['https://www.sec.gov/Archives/edgar/data/1251539/000095017024014980/ownership.xml', 'https://www.sec.gov/Archives/edgar/data/42682/000095017024014980/ownership.xml']"
4,Insider trading report,2024-03-11,2024-03-07,"['Heywood Leanne', 'Arcadium Lithium plc']","ALTM, ARLTF","['0002006306', '0001977303']","['2006306', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24738923,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/2006306/000095010324003650/0000950103-24-003650-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324003650/0000950103-24-003650-index.html']","['https://www.sec.gov/Archives/edgar/data/2006306/000095010324003650/dp208200_4-heywood.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324003650/dp208200_4-heywood.xml']"
4,Insider trading report,2024-03-07,2024-03-04,"['Walsh Joe', 'Thryv Holdings, Inc.']",THRY,"['0001573298', '0001556739']","['1573298', '1556739']","['', 'D/fw Airport, Texas']","[None, 'Delaware']",001-35895,24728348,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35895&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1573298/000162828024009554/0001628280-24-009554-index.html', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024009554/0001628280-24-009554-index.html']","['https://www.sec.gov/Archives/edgar/data/1573298/000162828024009554/wk-form4a_1709821169.xml', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024009554/wk-form4a_1709821169.xml']"
4,Insider trading report,2024-01-04,2024-01-02,"['MCALLISTER SINGLETON B', 'CHART INDUSTRIES INC']","GTLS, GTLS-PB","['0001209079', '0000892553']","['1209079', '892553']","['', 'Ball Ground, Georgia']","[None, 'Delaware']",001-11442,24512143,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11442&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1209079/000089255324000006/0000892553-24-000006-index.html', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000006/0000892553-24-000006-index.html']","['https://www.sec.gov/Archives/edgar/data/1209079/000089255324000006/wk-form4_1704403015.xml', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000006/wk-form4_1704403015.xml']"
NPORT-P,,2024-01-26,2023-11-30,AMERICAN CENTURY WORLD MUTUAL FUNDS INC,,0000872825,872825,"Kansas City, Missouri",Maryland,811-06247,24563742,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-06247&action=getcompany,https://www.sec.gov/Archives/edgar/data/872825/000114554924003326/0001145549-24-003326-index.html,https://www.sec.gov/Archives/edgar/data/872825/000114554924003326/primary_doc.xml
4,Insider trading report,2024-01-05,2024-01-03,"['Wholey John F', 'Thryv Holdings, Inc.']",THRY,"['0001630070', '0001556739']","['163007', '1556739']","['', 'D/fw Airport, Texas']","[None, 'Delaware']",001-35895,24517791,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35895&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/163007/000162828024000717/0001628280-24-000717-index.html', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024000717/0001628280-24-000717-index.html']","['https://www.sec.gov/Archives/edgar/data/163007/000162828024000717/wk-form4_1704496481.xml', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024000717/wk-form4_1704496481.xml']"
4,Insider trading report,2024-01-08,2024-01-04,"['Oris de Roa Fernando', 'Arcadium Lithium plc']",ALTM,"['0002006318', '0001977303']","['2006318', '1977303']","['', 'Shannon, Co. Clare V14 E3 70, Ireland']","[None, 'Jersey']",001-41907,24520048,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/2006318/000095010324000412/0000950103-24-000412-index.html', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000412/0000950103-24-000412-index.html']","['https://www.sec.gov/Archives/edgar/data/2006318/000095010324000412/dp204972_4-oris.xml', 'https://www.sec.gov/Archives/edgar/data/1977303/000095010324000412/dp204972_4-oris.xml']"
4,Insider trading report,2024-01-08,2024-01-04,"['Brinkman Joseph Robert', 'CHART INDUSTRIES INC']","GTLS, GTLS-PB","['0001887694', '0000892553']","['1887694', '892553']","['', 'Ball Ground, Georgia']","[None, 'Delaware']",001-11442,24520839,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11442&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1887694/000089255324000042/0000892553-24-000042-index.html', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000042/0000892553-24-000042-index.html']","['https://www.sec.gov/Archives/edgar/data/1887694/000089255324000042/wk-form4_1704750673.xml', 'https://www.sec.gov/Archives/edgar/data/892553/000089255324000042/wk-form4_1704750673.xml']"
S-8,Registration statement,2024-02-05,,"Volato Group, Inc.","SOAR, SOAR-WT",0001853070,185307,"Chamblee, Georgia",Delaware,333-276874,24596775,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-276874&action=getcompany,https://www.sec.gov/Archives/edgar/data/185307/000114036124005697/0001140361-24-005697-index.html,https://www.sec.gov/Archives/edgar/data/185307/000114036124005697/ny20018249x5_s8.htm
ARS,Annual report,2024-03-27,2023-12-31,"['Sotherly Hotels Inc.', 'SOTHERLY HOTELS LP']","SOHO, SOHOB, SOHON, SOHOO","['0001301236', '0001313536']","['1301236', '1313536']","['Williamsburg, Virginia', 'Williamsburg, Virginia']","['Maryland', 'Delaware']","['001-32379', '001-36091']","['24788824', '24788825']","['https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32379&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36091&action=getcompany']","['https://www.sec.gov/Archives/edgar/data/1301236/000095017024037030/0000950170-24-037030-index.html', 'https://www.sec.gov/Archives/edgar/data/1313536/000095017024037030/0000950170-24-037030-index.html']","['https://www.sec.gov/Archives/edgar/data/1301236/000095017024037030/2023_annual_report.pdf', 'https://www.sec.gov/Archives/edgar/data/1313536/000095017024037030/2023_annual_report.pdf']"
4,Insider trading report,2024-01-09,2024-01-05,"['Henry Gordon', 'Thryv Holdings, Inc.']",THRY,"['0001620150', '0001556739']","['162015', '1556739']","['', 'D/fw Airport, Texas']","[None, 'Delaware']",001-35895,24524278,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35895&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/162015/000162828024000972/0001628280-24-000972-index.html', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024000972/0001628280-24-000972-index.html']","['https://www.sec.gov/Archives/edgar/data/162015/000162828024000972/wk-form4_1704840135.xml', 'https://www.sec.gov/Archives/edgar/data/1556739/000162828024000972/wk-form4_1704840135.xml']"
